NodeID,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Timestamp
r6,-1.000122,0.062988,0.094849,2.990723,0.610352,0.305176,2026-04-20T15:03:14.879898+00:00
r6,-1.000854,0.062378,0.094727,2.868652,0.610352,0.244141,2026-04-20T15:03:14.906590+00:00
r6,-1.000244,0.062622,0.092773,2.929688,0.610352,0.12207,2026-04-20T15:03:14.934455+00:00
r6,-0.999756,0.060547,0.093994,2.929688,0.610352,0.244141,2026-04-20T15:03:14.962893+00:00
r6,-1.001709,0.062744,0.094849,2.868652,0.549316,0.305176,2026-04-20T15:03:14.990466+00:00
r6,-0.998413,0.062988,0.092773,2.868652,0.671387,0.183105,2026-04-20T15:03:15.019862+00:00
r6,-1.00061,0.060303,0.09436,2.685547,0.549316,0.12207,2026-04-20T15:03:15.049434+00:00
r6,-1.000244,0.061768,0.094727,2.929688,0.610352,0.183105,2026-04-20T15:03:15.078447+00:00
r6,-1.000488,0.063232,0.09436,2.868652,0.549316,0.244141,2026-04-20T15:03:15.108435+00:00
r6,-1.000488,0.060913,0.095093,2.868652,0.671387,0.183105,2026-04-20T15:03:15.137271+00:00
r6,-1.000488,0.06189,0.093872,2.990723,0.732422,0.183105,2026-04-20T15:03:15.164873+00:00
r6,-1.00061,0.062378,0.093628,2.807617,0.549316,0.244141,2026-04-20T15:03:15.192876+00:00
r6,-1.000244,0.06189,0.093872,2.624512,0.488281,0.305176,2026-04-20T15:03:15.221943+00:00
r6,-1.000244,0.061035,0.094482,2.868652,0.610352,0.244141,2026-04-20T15:03:15.250882+00:00
r6,-1.000488,0.061768,0.094849,2.868652,0.549316,0.305176,2026-04-20T15:03:15.278888+00:00
r6,-0.999756,0.062256,0.094238,2.929688,0.671387,0.305176,2026-04-20T15:03:15.305467+00:00
r6,-1.000977,0.061768,0.094727,2.746582,0.671387,0.244141,2026-04-20T15:03:15.334463+00:00
r6,-1.000244,0.061279,0.094482,2.990723,0.549316,0.244141,2026-04-20T15:03:15.361888+00:00
r6,-1.0,0.0625,0.094604,2.929688,0.610352,0.366211,2026-04-20T15:03:15.390898+00:00
r6,-1.001099,0.06543,0.09436,2.990723,0.549316,0.244141,2026-04-20T15:03:15.420912+00:00
r6,-1.011475,0.052124,0.109253,2.075195,0.732422,-0.366211,2026-04-20T15:03:15.449479+00:00
r6,-1.002441,0.067383,0.098145,0.183105,1.159668,-1.220703,2026-04-20T15:03:15.477898+00:00
r6,-0.996704,0.060181,0.121338,4.516602,0.366211,1.037598,2026-04-20T15:03:15.505913+00:00
r6,-0.994507,0.064453,0.083618,1.220703,1.037598,-0.488281,2026-04-20T15:03:15.533490+00:00
r6,-0.993042,0.06604,0.087158,5.249023,0.244141,1.464844,2026-04-20T15:03:15.561917+00:00
r6,-1.003418,0.05481,0.094604,3.78418,0.610352,0.671387,2026-04-20T15:03:15.589491+00:00
r6,-0.998535,0.057739,0.091431,3.356934,0.610352,0.183105,2026-04-20T15:03:15.617918+00:00
r6,-0.999023,0.062622,0.088013,2.746582,0.793457,0.244141,2026-04-20T15:03:15.645917+00:00
r6,-0.999756,0.058105,0.09436,2.929688,0.732422,0.12207,2026-04-20T15:03:15.674491+00:00
r6,-1.00354,0.062378,0.098267,2.929688,0.488281,0.305176,2026-04-20T15:03:15.703923+00:00
r6,-0.996216,0.064209,0.092285,2.868652,0.610352,0.12207,2026-04-20T15:03:15.732051+00:00
r6,-1.000977,0.062378,0.094727,2.624512,0.732422,0.061035,2026-04-20T15:03:15.761508+00:00
r6,-1.00061,0.05896,0.095947,2.929688,0.610352,0.244141,2026-04-20T15:03:15.789508+00:00
r6,-1.000122,0.062256,0.092773,2.807617,0.549316,0.244141,2026-04-20T15:03:15.816930+00:00
r6,-0.999756,0.060303,0.091187,2.929688,0.732422,0.305176,2026-04-20T15:03:15.842517+00:00
r6,-1.001465,0.060303,0.096436,2.929688,0.610352,0.12207,2026-04-20T15:03:15.871407+00:00
r6,-1.000122,0.060547,0.09375,2.990723,0.671387,0.183105,2026-04-20T15:03:15.899521+00:00
r6,-0.998901,0.062256,0.092896,2.929688,0.671387,0.305176,2026-04-20T15:03:15.928521+00:00
r6,-1.001465,0.060303,0.096313,2.868652,0.610352,0.366211,2026-04-20T15:03:15.955753+00:00
r6,-1.000366,0.062012,0.09436,2.685547,0.610352,0.305176,2026-04-20T15:03:15.984948+00:00
r6,-0.999023,0.059937,0.092163,2.807617,0.671387,0.12207,2026-04-20T15:03:16.012592+00:00
r6,-1.000488,0.060059,0.094482,2.685547,0.610352,0.12207,2026-04-20T15:03:16.041535+00:00
r6,-1.000732,0.060669,0.093872,2.990723,0.671387,0.305176,2026-04-20T15:03:16.071627+00:00
r6,-1.0,0.061157,0.092529,3.173828,0.793457,0.183105,2026-04-20T15:03:16.101528+00:00
r6,-0.999756,0.061646,0.092529,2.807617,0.671387,0.183105,2026-04-20T15:03:16.130542+00:00
r6,-0.999878,0.061279,0.094727,2.868652,0.793457,0.244141,2026-04-20T15:03:16.158960+00:00
r6,-1.001709,0.061768,0.095459,2.990723,0.610352,0.427246,2026-04-20T15:03:16.188688+00:00
r6,-0.999878,0.061279,0.09314,2.868652,0.671387,0.244141,2026-04-20T15:03:16.216974+00:00
r6,-1.000732,0.062012,0.093872,3.051758,0.610352,0.305176,2026-04-20T15:03:16.245996+00:00
r6,-1.00061,0.061157,0.094116,2.929688,0.610352,0.244141,2026-04-20T15:03:16.274561+00:00
r6,-1.001831,0.060425,0.09436,2.868652,0.610352,0.244141,2026-04-20T15:03:16.303558+00:00
r6,-1.000122,0.060547,0.09375,2.929688,0.671387,0.305176,2026-04-20T15:03:16.333558+00:00
r6,-1.000488,0.061523,0.093384,2.746582,0.793457,0.12207,2026-04-20T15:03:16.360982+00:00
r6,-1.000366,0.061523,0.09436,2.929688,0.610352,0.12207,2026-04-20T15:03:16.390572+00:00
r6,-1.001099,0.061279,0.094727,2.868652,0.732422,0.305176,2026-04-20T15:03:16.420567+00:00
r6,-0.999512,0.061768,0.093384,2.868652,0.671387,0.366211,2026-04-20T15:03:16.448992+00:00
r6,-1.000488,0.060791,0.093628,3.051758,0.671387,0.366211,2026-04-20T15:03:16.476575+00:00
r6,-0.998901,0.060669,0.094849,2.807617,0.671387,0.305176,2026-04-20T15:03:16.506000+00:00
r6,-1.000244,0.061157,0.09314,2.990723,0.671387,0.12207,2026-04-20T15:03:16.534986+00:00
r6,-1.000366,0.062256,0.094238,2.868652,0.671387,0.061035,2026-04-20T15:03:16.564582+00:00
r6,-1.000244,0.060791,0.093628,2.929688,0.610352,0.12207,2026-04-20T15:03:16.594005+00:00
r6,-1.000366,0.061157,0.092896,2.990723,0.793457,0.305176,2026-04-20T15:03:16.622992+00:00
r6,-1.000854,0.060791,0.095215,2.807617,0.671387,0.305176,2026-04-20T15:03:16.651591+00:00
r6,-1.0,0.060791,0.094116,2.929688,0.671387,0.244141,2026-04-20T15:03:16.680584+00:00
r6,-1.00061,0.062134,0.093384,2.929688,0.671387,0.305176,2026-04-20T15:03:16.709005+00:00
r6,-1.028198,0.06189,0.098022,2.868652,1.281738,0.183105,2026-04-20T15:03:16.736611+00:00
r6,-1.025024,0.065674,0.101685,2.990723,2.807617,0.610352,2026-04-20T15:03:16.765602+00:00
r6,-1.026978,0.064209,0.099365,3.234863,3.78418,0.732422,2026-04-20T15:03:16.794045+00:00
r6,-0.97876,0.058838,0.084595,3.295898,2.380371,0.732422,2026-04-20T15:03:16.822726+00:00
r6,-1.060547,0.051758,0.171021,3.601074,3.234863,0.793457,2026-04-20T15:03:16.851611+00:00
r6,-0.986816,0.030518,0.03186,3.234863,4.821777,1.708984,2026-04-20T15:03:16.879606+00:00
r6,-1.062378,0.022705,0.199585,3.356934,7.507324,2.502441,2026-04-20T15:03:16.908675+00:00
r6,-0.942627,0.057251,0.063477,0.549316,8.666992,2.685547,2026-04-20T15:03:16.937637+00:00
r6,-1.063965,0.049683,0.175171,-0.610352,9.399414,3.112793,2026-04-20T15:03:16.966620+00:00
r6,-0.939819,0.078857,0.067261,-4.272461,10.314941,4.211426,2026-04-20T15:03:16.996040+00:00
r6,-0.968384,0.027588,0.037476,0.244141,15.014648,2.197266,2026-04-20T15:03:17.025071+00:00
r6,-1.055298,0.043823,0.255371,4.02832,14.526367,2.929688,2026-04-20T15:03:17.053626+00:00
r6,-0.968018,0.038208,0.078247,0.915527,10.375977,2.624512,2026-04-20T15:03:17.082668+00:00
r6,-0.98291,0.044312,0.164917,0.427246,7.568359,1.77002,2026-04-20T15:03:17.112629+00:00
r6,-1.089722,0.042236,0.234253,0.610352,9.460449,3.540039,2026-04-20T15:03:17.142068+00:00
r6,-0.968506,0.034424,0.119629,1.342773,14.709473,5.493164,2026-04-20T15:03:17.169635+00:00
r6,-1.000732,0.049927,0.138184,-3.540039,18.310547,2.441406,2026-04-20T15:03:17.198639+00:00
r6,-1.055786,0.036255,0.241089,0.12207,13.244629,5.67627,2026-04-20T15:03:17.227050+00:00
r6,-0.916626,0.027954,0.056152,-4.943848,19.348145,5.249023,2026-04-20T15:03:17.255132+00:00
r6,-1.003296,0.076782,0.239136,-0.793457,13.427734,6.713867,2026-04-20T15:03:17.285065+00:00
r6,-0.988281,0.092285,0.261353,-4.333496,18.676758,8.728027,2026-04-20T15:03:17.312649+00:00
r6,-0.918579,0.063965,0.133789,-4.821777,24.719238,5.432129,2026-04-20T15:03:17.341134+00:00
r6,-0.998169,0.019287,0.241333,4.516602,19.287109,6.469727,2026-04-20T15:03:17.368655+00:00
r6,-0.967651,0.034668,0.193115,5.67627,17.089844,7.568359,2026-04-20T15:03:17.397117+00:00
r6,-0.963257,-0.030884,0.234497,-8.911133,21.850586,5.615234,2026-04-20T15:03:17.427658+00:00
r6,-1.022095,0.031616,0.297119,1.831055,20.446777,7.93457,2026-04-20T15:03:17.456679+00:00
r6,-0.9729,0.062622,0.206421,-4.943848,26.245117,5.310059,2026-04-20T15:03:17.487672+00:00
r6,-0.925781,0.010132,0.23584,-1.220703,23.864746,7.263184,2026-04-20T15:03:17.517668+00:00
r6,-1.07019,0.044678,0.42749,-1.220703,19.775391,7.385254,2026-04-20T15:03:17.543326+00:00
r6,-0.983643,-0.06665,0.241455,4.150391,26.306152,8.605957,2026-04-20T15:03:17.569672+00:00
r6,-0.95752,-0.008423,0.411011,-4.455566,23.986816,8.483887,2026-04-20T15:03:17.598721+00:00
r6,-0.917847,0.039063,0.20105,-7.507324,27.587891,7.568359,2026-04-20T15:03:17.628101+00:00
r6,-0.942261,-0.047852,0.383789,0.061035,30.761719,9.765625,2026-04-20T15:03:17.656945+00:00
r6,-0.959839,-0.022949,0.318481,-2.685547,26.672363,7.995605,2026-04-20T15:03:17.687682+00:00
r6,-0.953125,-0.015991,0.371582,-4.516602,30.456543,10.070801,2026-04-20T15:03:17.714109+00:00
r6,-1.066528,-0.016113,0.572266,-7.324219,27.038574,10.925293,2026-04-20T15:03:17.742695+00:00
r6,-0.845947,0.001221,0.310303,-8.239746,31.799316,10.437012,2026-04-20T15:03:17.772251+00:00
r6,-1.041016,-0.055664,0.611084,-1.953125,27.099609,8.483887,2026-04-20T15:03:17.801694+00:00
r6,-0.815918,0.017822,0.294312,-2.441406,35.583496,10.437012,2026-04-20T15:03:17.831126+00:00
r6,-0.946167,-0.025635,0.433716,-8.605957,32.287598,12.084961,2026-04-20T15:03:17.857322+00:00
r6,-0.865967,0.033691,0.52832,-10.070801,32.714844,12.268066,2026-04-20T15:03:17.887725+00:00
r6,-0.871094,0.010742,0.446533,-4.699707,32.165527,8.972168,2026-04-20T15:03:17.917123+00:00
r6,-0.779663,-0.042236,0.427124,-0.244141,39.489746,10.437012,2026-04-20T15:03:17.945131+00:00
r6,-0.956665,-0.031372,0.605957,0.610352,45.837402,12.390137,2026-04-20T15:03:17.974707+00:00
r6,-0.877563,-0.099854,0.513306,-2.441406,36.254883,11.474609,2026-04-20T15:03:18.003719+00:00
r6,-0.757202,-0.000854,0.50647,-3.723145,39.916992,15.197754,2026-04-20T15:03:18.033156+00:00
r6,-0.849731,0.001465,0.620483,-12.817383,40.405273,14.831543,2026-04-20T15:03:18.059718+00:00
r6,-0.713745,-0.028809,0.50769,-5.126953,41.809082,11.71875,2026-04-20T15:03:18.090684+00:00
r6,-0.711548,-0.004272,0.558105,-1.953125,38.635254,14.221191,2026-04-20T15:03:18.120721+00:00
r6,-0.878784,-0.131226,0.780029,-3.662109,38.024902,30.822754,2026-04-20T15:03:18.149153+00:00
r6,-0.638184,-0.026489,0.446411,-3.90625,41.320801,13.183594,2026-04-20T15:03:18.177733+00:00
r6,-0.832153,-0.11499,0.721558,-1.831055,37.719727,13.244629,2026-04-20T15:03:18.207455+00:00
r6,-0.72522,-0.043335,0.639038,-5.310059,39.18457,13.061523,2026-04-20T15:03:18.238796+00:00
r6,-0.709473,-0.049194,0.769531,-3.78418,36.682129,12.573242,2026-04-20T15:03:18.268161+00:00
r6,-0.7146,-0.047363,0.825073,-2.197266,34.179687,13.977051,2026-04-20T15:03:18.297172+00:00
r6,-0.766113,-0.058228,0.630615,-5.981445,39.855957,12.817383,2026-04-20T15:03:18.326812+00:00
r6,-0.751831,-0.102783,0.924194,-5.126953,37.17041,14.404297,2026-04-20T15:03:18.356761+00:00
r6,-0.71875,-0.085937,0.899048,-2.624512,33.874512,12.817383,2026-04-20T15:03:18.387171+00:00
r6,-0.724121,-0.056885,0.734497,-3.90625,32.897949,11.901855,2026-04-20T15:03:18.417182+00:00
r6,-0.614014,-0.036987,0.633545,-3.173828,34.179687,11.901855,2026-04-20T15:03:18.445247+00:00
r6,-0.627686,-0.102905,0.987061,2.807617,28.503418,12.451172,2026-04-20T15:03:18.475164+00:00
r6,-0.493774,-0.043091,0.616821,-4.211426,37.04834,12.329102,2026-04-20T15:03:18.504181+00:00
r6,-0.528442,-0.09314,0.860474,2.075195,32.531738,11.84082,2026-04-20T15:03:18.533763+00:00
r6,-0.590698,-0.125732,1.010498,-2.502441,26.245117,12.084961,2026-04-20T15:03:18.563766+00:00
r6,-0.565674,-0.035034,0.779297,-8.117676,34.057617,12.084961,2026-04-20T15:03:18.594192+00:00
r6,-0.496704,-0.080078,0.915771,5.737305,31.921387,10.375977,2026-04-20T15:03:18.623770+00:00
r6,-0.549683,-0.074829,0.674072,2.868652,34.484863,10.864258,2026-04-20T15:03:18.653763+00:00
r6,-0.529297,-0.131958,0.948608,1.831055,27.526855,9.521484,2026-04-20T15:03:18.681778+00:00
r6,-0.428467,-0.133545,0.751221,-1.037598,26.733398,11.230469,2026-04-20T15:03:18.712203+00:00
r6,-0.481812,-0.102905,0.930664,2.197266,26.367187,10.864258,2026-04-20T15:03:18.742203+00:00
r6,-0.430786,-0.076538,0.930176,2.563477,27.587891,9.460449,2026-04-20T15:03:18.772205+00:00
r6,-0.423584,-0.139893,0.783447,-1.220703,28.137207,7.93457,2026-04-20T15:03:18.802211+00:00
r6,-0.3573,-0.11145,0.905151,2.746582,25.939941,9.70459,2026-04-20T15:03:18.832782+00:00
r6,-0.366821,-0.046387,0.821167,-2.624512,25.512695,9.399414,2026-04-20T15:03:18.862221+00:00
r6,-0.349243,-0.08313,0.881226,-1.098633,22.949219,7.873535,2026-04-20T15:03:18.891855+00:00
r6,-0.353149,-0.0896,0.911499,-0.061035,19.592285,6.835937,2026-04-20T15:03:18.923229+00:00
r6,-0.396118,-0.091553,0.978271,1.586914,20.507812,7.629395,2026-04-20T15:03:18.952224+00:00
r6,-0.343628,-0.093262,0.946655,6.958008,21.057129,7.263184,2026-04-20T15:03:18.982224+00:00
r6,-0.346802,-0.054687,0.875122,-2.502441,20.812988,6.958008,2026-04-20T15:03:19.011805+00:00
r6,-0.321167,-0.077881,0.902588,3.173828,16.662598,4.455566,2026-04-20T15:03:19.041711+00:00
r6,-0.328491,-0.0979,1.037354,2.01416,14.465332,4.516602,2026-04-20T15:03:19.071234+00:00
r6,-0.33606,-0.089355,0.825684,2.075195,15.258789,4.455566,2026-04-20T15:03:19.100813+00:00
r6,-0.343506,-0.093262,0.836914,1.953125,19.042969,4.516602,2026-04-20T15:03:19.129245+00:00
r6,-0.288696,-0.136108,1.015625,3.601074,11.352539,3.540039,2026-04-20T15:03:19.158362+00:00
r6,-0.266724,-0.056519,0.8396,-0.244141,13.000488,4.02832,2026-04-20T15:03:19.188848+00:00
r6,-0.289917,-0.110962,0.974121,0.244141,10.742188,3.417969,2026-04-20T15:03:19.217829+00:00
r6,-0.257202,-0.077759,0.849121,4.699707,11.352539,3.112793,2026-04-20T15:03:19.247837+00:00
r6,-0.281738,-0.105713,1.045166,1.281738,9.094238,3.662109,2026-04-20T15:03:19.276830+00:00
r6,-0.273926,-0.057495,0.858521,1.159668,11.59668,1.586914,2026-04-20T15:03:19.305833+00:00
r6,-0.220093,-0.120239,0.87146,2.563477,10.009766,1.159668,2026-04-20T15:03:19.334841+00:00
r6,-0.263916,-0.125732,1.02002,3.540039,6.713867,3.601074,2026-04-20T15:03:19.362292+00:00
r6,-0.239136,-0.06958,0.939697,2.441406,8.056641,2.990723,2026-04-20T15:03:19.392049+00:00
r6,-0.256226,-0.083252,0.921387,0.183105,6.896973,1.586914,2026-04-20T15:03:19.421265+00:00
r6,-0.221558,-0.069092,0.857544,2.13623,4.638672,0.610352,2026-04-20T15:03:19.449277+00:00
r6,-0.242065,-0.127441,1.081177,3.540039,2.075195,0.061035,2026-04-20T15:03:19.477269+00:00
r6,-0.2229,-0.122925,0.943237,2.807617,1.403809,-0.366211,2026-04-20T15:03:19.505841+00:00
r6,-0.247437,-0.084717,0.917969,2.075195,0.183105,1.098633,2026-04-20T15:03:19.533275+00:00
r6,-0.262573,-0.081665,0.98584,2.502441,-0.12207,0.244141,2026-04-20T15:03:19.563281+00:00
r6,-0.245605,-0.091187,0.977539,2.929688,0.610352,-0.183105,2026-04-20T15:03:19.592293+00:00
r6,-0.249023,-0.095459,0.933716,2.746582,0.549316,-0.244141,2026-04-20T15:03:19.622284+00:00
r6,-0.256592,-0.092285,0.938843,2.685547,1.037598,-0.427246,2026-04-20T15:03:19.650850+00:00
r6,-0.247314,-0.105469,0.958618,3.112793,0.610352,-0.366211,2026-04-20T15:03:19.679279+00:00
r6,-0.255249,-0.106079,0.965942,2.929688,0.610352,-0.366211,2026-04-20T15:03:19.709133+00:00
r6,-0.24707,-0.094238,0.942261,2.746582,0.671387,-0.305176,2026-04-20T15:03:19.739869+00:00
r6,-0.256348,-0.097412,0.946777,2.563477,0.671387,-0.366211,2026-04-20T15:03:19.768322+00:00
r6,-0.249634,-0.10083,0.956055,2.807617,0.549316,-0.366211,2026-04-20T15:03:19.798479+00:00
r6,-0.253906,-0.104492,0.959961,2.746582,0.427246,-0.305176,2026-04-20T15:03:19.828307+00:00
r6,-0.249756,-0.092651,0.9552,2.807617,0.549316,-0.366211,2026-04-20T15:03:19.857871+00:00
r6,-0.246216,-0.096313,0.942993,2.685547,0.610352,-0.305176,2026-04-20T15:03:19.886952+00:00
r6,-0.220215,-0.101563,0.93457,1.586914,-0.976562,-0.305176,2026-04-20T15:03:19.916929+00:00
r6,-0.262207,-0.098755,0.960449,1.708984,-2.13623,-0.549316,2026-04-20T15:03:19.945315+00:00
r6,-0.253784,-0.102051,0.947388,0.488281,-1.525879,0.0,2026-04-20T15:03:19.975923+00:00
r6,-0.234253,-0.110962,0.935303,-2.380371,-3.479004,-0.549316,2026-04-20T15:03:20.006319+00:00
r6,-0.286255,-0.099121,0.966309,-3.234863,-6.04248,-0.488281,2026-04-20T15:03:20.036902+00:00
r6,-0.196411,-0.044312,0.894287,-1.220703,-12.207031,-2.319336,2026-04-20T15:03:20.066893+00:00
r6,-0.303223,-0.126709,0.973267,-0.305176,-11.71875,-1.831055,2026-04-20T15:03:20.097386+00:00
r6,-0.226074,-0.049438,0.850586,-3.845215,-6.896973,-0.427246,2026-04-20T15:03:20.126898+00:00
r6,-0.266968,-0.096924,1.0354,-2.929688,-13.793945,-1.403809,2026-04-20T15:03:20.156911+00:00
r6,-0.335938,-0.094727,0.951416,-1.281738,-9.94873,-1.464844,2026-04-20T15:03:20.187037+00:00
r6,-0.19165,-0.099121,0.820068,-0.854492,-12.207031,-0.549316,2026-04-20T15:03:20.217051+00:00
r6,-0.354248,-0.084717,0.974731,-0.671387,-6.774902,-2.197266,2026-04-20T15:03:20.247356+00:00
r6,-0.273804,-0.050415,0.917725,-5.981445,-8.117676,-0.549316,2026-04-20T15:03:20.277918+00:00
r6,-0.273071,-0.060669,0.904053,-6.286621,-12.023926,-0.305176,2026-04-20T15:03:20.309645+00:00
r6,-0.354126,-0.042603,0.870605,-3.78418,-15.197754,-1.586914,2026-04-20T15:03:20.340506+00:00
r6,-0.301025,-0.071045,0.97876,-7.263184,-15.930176,-2.441406,2026-04-20T15:03:20.372342+00:00
r6,-0.360107,-0.086548,0.905884,-1.342773,-15.625,-2.807617,2026-04-20T15:03:20.403933+00:00
r6,-0.357544,-0.075317,0.907837,-7.080078,-15.136719,-1.098633,2026-04-20T15:03:20.435939+00:00
r6,-0.346069,-0.012573,0.867065,-9.58252,-15.380859,0.061035,2026-04-20T15:03:20.466372+00:00
r6,-0.357788,0.047363,0.887817,-7.080078,-18.615723,-2.13623,2026-04-20T15:03:20.494977+00:00
r6,-0.414062,-0.051025,0.987305,-7.629395,-20.874023,-2.990723,2026-04-20T15:03:20.525998+00:00
r6,-0.4021,-0.045898,0.973267,-7.629395,-23.132324,-2.441406,2026-04-20T15:03:20.557969+00:00
r6,-0.392578,-0.038086,0.878296,-6.774902,-21.057129,-0.488281,2026-04-20T15:03:20.587426+00:00
r6,-0.448853,0.050659,0.892212,-9.399414,-24.841309,0.12207,2026-04-20T15:03:20.615955+00:00
r6,-0.434692,-0.006592,0.813354,-8.911133,-24.597168,-2.258301,2026-04-20T15:03:20.646371+00:00
r6,-0.45813,-0.064819,0.933228,-14.953613,-24.230957,-0.366211,2026-04-20T15:03:20.676964+00:00
r6,-0.472656,0.038452,0.817749,-11.901855,-27.648926,1.831055,2026-04-20T15:03:20.708386+00:00
r6,-0.505249,0.036255,0.887573,-4.516602,-24.230957,-0.854492,2026-04-20T15:03:20.738967+00:00
r6,-0.482788,0.002686,0.789795,-12.878418,-25.20752,-2.13623,2026-04-20T15:03:20.769989+00:00
r6,-0.492798,-0.029663,0.733032,-7.568359,-30.761719,1.525879,2026-04-20T15:03:20.799513+00:00
r6,-0.59729,0.079346,0.968994,-14.282227,-27.954102,2.13623,2026-04-20T15:03:20.827964+00:00
r6,-0.515625,0.090332,0.768555,-17.028809,-27.099609,1.525879,2026-04-20T15:03:20.856445+00:00
r6,-0.522827,0.04248,0.754272,-6.469727,-31.311035,2.624512,2026-04-20T15:03:20.886400+00:00
r6,-0.656372,0.082153,0.942383,-2.258301,-36.682129,4.272461,2026-04-20T15:03:20.915426+00:00
r6,-0.634033,0.11377,0.752441,-7.69043,-30.456543,4.516602,2026-04-20T15:03:20.943992+00:00
r6,-0.609009,0.070679,0.770508,-12.084961,-36.254883,6.530762,2026-04-20T15:03:20.973014+00:00
r6,-0.697266,0.060913,0.890625,-2.929688,-34.606934,9.521484,2026-04-20T15:03:21.001994+00:00
r6,-0.594116,0.09314,0.671631,-4.943848,-32.287598,11.047363,2026-04-20T15:03:21.031985+00:00
r6,-0.629028,0.119385,0.711792,-4.638672,-36.865234,10.192871,2026-04-20T15:03:21.062033+00:00
r6,-0.725098,0.075439,0.723145,0.976562,-33.14209,9.033203,2026-04-20T15:03:21.092001+00:00
r6,-0.665527,0.077148,0.643921,1.098633,-32.714844,10.192871,2026-04-20T15:03:21.121414+00:00
r6,-0.637207,0.048096,0.602539,1.037598,-37.17041,9.338379,2026-04-20T15:03:21.150066+00:00
r6,-0.761597,0.090698,0.728149,4.02832,-39.672852,9.70459,2026-04-20T15:03:21.177463+00:00
r6,-0.703491,0.075806,0.702148,6.286621,-37.231445,8.178711,2026-04-20T15:03:21.207010+00:00
r6,-0.768433,0.049927,0.578247,4.638672,-41.07666,7.93457,2026-04-20T15:03:21.235436+00:00
r6,-0.843628,0.052246,0.667847,10.559082,-40.95459,5.432129,2026-04-20T15:03:21.263043+00:00
r6,-0.809082,0.024902,0.641846,11.230469,-38.696289,4.882812,2026-04-20T15:03:21.292425+00:00
r6,-0.703003,0.046265,0.516235,17.028809,-37.475586,4.150391,2026-04-20T15:03:21.321431+00:00
r6,-0.928467,0.041382,0.709717,16.967773,-43.884277,4.882812,2026-04-20T15:03:21.350455+00:00
r6,-0.835083,-0.013916,0.497559,12.878418,-33.813477,2.929688,2026-04-20T15:03:21.379220+00:00
r6,-0.811157,-0.007935,0.523193,15.930176,-33.203125,4.699707,2026-04-20T15:03:21.406471+00:00
r6,-0.877441,0.017822,0.519043,16.723633,-42.175293,8.056641,2026-04-20T15:03:21.433645+00:00
r6,-0.911133,0.000122,0.543579,9.338379,-33.14209,2.929688,2026-04-20T15:03:21.462627+00:00
r6,-0.918701,0.049438,0.574585,3.90625,-43.09082,0.732422,2026-04-20T15:03:21.492045+00:00
r6,-0.878418,0.033447,0.452759,8.422852,-35.461426,3.601074,2026-04-20T15:03:21.521469+00:00
r6,-0.962158,-0.037354,0.422485,12.023926,-34.484863,4.150391,2026-04-20T15:03:21.550659+00:00
r6,-0.887451,-0.039429,0.407227,14.648438,-33.752441,3.78418,2026-04-20T15:03:21.579094+00:00
r6,-0.894897,-0.026245,0.352783,9.70459,-29.296875,2.685547,2026-04-20T15:03:21.606054+00:00
r6,-0.902832,-0.045898,0.392212,11.474609,-28.869629,3.112793,2026-04-20T15:03:21.634483+00:00
r6,-0.887085,-0.051392,0.279907,10.864258,-44.067383,4.882812,2026-04-20T15:03:21.662501+00:00
r6,-0.980347,0.011475,0.430298,7.507324,-30.700684,3.540039,2026-04-20T15:03:21.692054+00:00
r6,-0.94873,-0.061157,0.304443,13.000488,-29.23584,3.90625,2026-04-20T15:03:21.722055+00:00
r6,-0.914551,-0.08374,0.286621,13.000488,-26.977539,4.516602,2026-04-20T15:03:21.752061+00:00
r6,-0.97937,-0.056396,0.29187,6.408691,-28.991699,3.78418,2026-04-20T15:03:21.780071+00:00
r6,-0.949463,0.008057,0.274292,7.751465,-23.193359,3.479004,2026-04-20T15:03:21.808485+00:00
r6,-0.979126,-0.05188,0.312622,8.911133,-24.841309,3.112793,2026-04-20T15:03:21.838485+00:00
r6,-0.954224,-0.114868,0.251953,6.347656,-21.118164,1.77002,2026-04-20T15:03:21.866483+00:00
r6,-0.933716,-0.057739,0.175171,8.605957,-24.169922,3.90625,2026-04-20T15:03:21.895544+00:00
r6,-1.003174,-0.065918,0.34021,11.84082,-21.240234,2.380371,2026-04-20T15:03:21.924495+00:00
r6,-0.927856,-0.091187,0.165405,12.268066,-18.371582,2.990723,2026-04-20T15:03:21.953499+00:00
r6,-0.94751,-0.10437,0.127197,3.356934,-15.380859,0.732422,2026-04-20T15:03:21.982508+00:00
r6,-1.064697,-0.11499,0.282715,7.385254,-23.742676,3.173828,2026-04-20T15:03:22.012209+00:00
r6,-0.98584,-0.056152,0.161011,9.643555,-18.493652,3.051758,2026-04-20T15:03:22.042084+00:00
r6,-0.975464,-0.052002,0.180176,10.681152,-17.51709,2.502441,2026-04-20T15:03:22.071525+00:00
r6,-1.030273,-0.124634,0.16748,6.713867,-17.51709,1.342773,2026-04-20T15:03:22.100091+00:00
r6,-0.973022,-0.088867,0.168335,5.67627,-14.221191,0.976562,2026-04-20T15:03:22.129516+00:00
r6,-0.984009,-0.095093,0.165649,5.249023,-11.474609,0.976562,2026-04-20T15:03:22.157536+00:00
r6,-1.011597,-0.086182,0.106934,5.249023,-12.084961,0.976562,2026-04-20T15:03:22.186526+00:00
